aptId,aptBath,aptNoOfRooms,aptViews,aptAddedDate,aptEditedDate,aptLat,aptLng,aptURL,aptFloor,aptStoreys,aptTotalPrice,aptPricePerSqm,aptCeilingHeight,aptArea,aptBldgType,aptCondition,aptStreet,aptDistrict,aptRegion,aptFacilities,aptAdditionalFacilities,aptNewConstruction,aptFacilities_heating,aptFacilities_centralheating,aptFacilities_irrigation,aptFacilities_gas,aptFacilities_water,aptFacilities_hotwater,aptFacilities_air-conditioner,aptFacilities_internet,aptFacilities_water24/7,aptFacilities_electricity,aptFacilities_canalization,aptFacilities_sewerage,aptAdditionalFacilities_openbalcony,aptAdditionalFacilities_laminateflooring,aptAdditionalFacilities_roadside,aptAdditionalFacilities_grating,aptAdditionalFacilities_irondoor,aptAdditionalFacilities_elevator,aptAdditionalFacilities_park,aptAdditionalFacilities_attic,aptAdditionalFacilities_closetothebusstation,aptAdditionalFacilities_heatedfloor,aptAdditionalFacilities_gate,aptAdditionalFacilities_eurowindows,aptAdditionalFacilities_gym,aptAdditionalFacilities_bilateral,aptAdditionalFacilities_sauna,aptAdditionalFacilities_view,aptAdditionalFacilities_securitysystem,aptAdditionalFacilities_heater,aptAdditionalFacilities_swimmingpool,aptAdditionalFacilities_loggia,aptAdditionalFacilities_sunny,aptAdditionalFacilities_tile,aptAdditionalFacilities_furniture,aptAdditionalFacilities_storageroom,aptAdditionalFacilities_fireplace,aptAdditionalFacilities_playground,aptAdditionalFacilities_basement,aptAdditionalFacilities_buildingexistence,aptAdditionalFacilities_equipment,aptAdditionalFacilities_parquet,aptAdditionalFacilities_highfirstfloor,aptAdditionalFacilities_parking,aptAdditionalFacilities_fence,aptAdditionalFacilities_balcony,aptAdditionalFacilities_garage
99918,3,3,357,09.07.2020,09.09.2020,40.1761295,44.5187326,https://myrealty.am/en/3-bedroom/apartment-for-sale-in-new-construction/Aram+St/Center/Yerevan/99918,5,17,423000,3000,3,141,monolit,newly repaired,aram st,center,yerevan,"heating,hotwater,electricity,air-conditioner,gas,water,water24/7","furniture,equipment,eurowindows,irondoor,tile,laminateflooring,sunny,view,closetothebusstation,elevator",1,1,0,0,1,1,1,1,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
90953,1,3,1019,17.12.2019,19.09.2020,40.174417,44.5106793,https://myrealty.am/en/3-bedroom/apartment-for-sale-in-new-construction/Mher+Mkrtchyan+St/Center/Yerevan/90953,6,9,150000,1515,3,99,monolit,zero condition,mher mkrtchyan st,center,yerevan,"","",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95507,1,2,604,02.03.2020,02.06.2020,36.157394,-95.994194,https://myrealty.am/en/2-bedroom/apartment-for-sale/Svachyan+str/Malatia-Sebastia/Yerevan/95507,2,9,65000,956,2.8,68,panel,newly repaired,svachyan str,malatia-sebastia,yerevan,"heating,internet,hotwater,sewerage,canalization,electricity,gas,water,water24/7","eurowindows,grating,balcony,storageroom,attic,basement,tile,parquet,roadside,closetothebusstation,parking,playground,park",0,1,0,0,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0
55953,1,3,3353,13.04.2018,27.08.2020,40.1699306,44.5077854,https://myrealty.am/en/3-bedroom/apartment-for-sale/Arshakunyats+Ave/Center/Yerevan/55953,2,5,87000,1160,2.8,75,stone,good,arshakunyats ave,center,yerevan,"water,water24/7,electricity,internet,hotwater,gas","",0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100084,1,3,320,03.07.2020,11.09.2020,40.1737796,44.5042197,https://myrealty.am/en/3-bedroom/apartment-for-sale-in-new-construction/Argishti+St/Center/Yerevan/100084,7,14,170000,1491,2.8,114,monolit,zero condition,argishti st,center,yerevan,"","",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86987,1,3,967,21.10.2019,30.01.2020,40.183333,44.516667,https://myrealty.am/en/3-bedroom/apartment-for-sale/16+District/Achapnyak/Yerevan/86987,8,16,65000,783,2.8,83,panel,good,16 district,achapnyak,yerevan,"water,water24/7,electricity,hotwater,gas,heating","parking,playground,closetothebusstation,view,sunny,parquet,eurowindows,elevator,furniture",0,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0
100661,1,3,237,27.07.2020,10.09.2020,40.2195106,44.5005779,https://myrealty.am/en/3-bedroom/apartment-for-sale-in-new-construction/Mikoyan+St/Davtashen/Yerevan/100661,14,15,80000,1039,3,77,monolit,zero condition,mikoyan st,davtashen,yerevan,"sewerage,canalization,electricity,water,water24/7","eurowindows,irondoor,balcony,sunny,view,closetothebusstation,elevator",1,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
96026,1,2,784,12.03.2020,15.09.2020,40.1896259,44.5151938,https://myrealty.am/en/2-bedroom/apartment-for-sale/Tamanyan+St/Center/Yerevan/96026,4,5,168000,4308,3.2,39,stone,newly repaired,tamanyan st,center,yerevan,"electricity,water,water24/7","eurowindows,openbalcony,sunny,view,closetothebusstation,elevator",0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
63764,1,3,2846,16.10.2018,28.08.2020,40.169768,44.507388,https://myrealty.am/en/3-bedroom/apartment-for-sale/Arshakunyats+Ave/Center/Yerevan/63764,2,5,79000,1000,2.8,79,stone,good,arshakunyats ave,center,yerevan,"water,water24/7,electricity,internet,hotwater,gas","parking,roadside,sunny,tile,storageroom,basement,openbalcony",0,0,0,0,1,1,1,0,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0
87091,1,3,1039,22.10.2019,07.05.2020,40.183333,44.516667,https://myrealty.am/en/3-bedroom/apartment-for-sale/16+District/Achapnyak/Yerevan/87091,8,16,67000,807,2.8,83,panel,good,16 district,achapnyak,yerevan,"sewerage,canalization,water,water24/7,electricity,hotwater,gas,heating","closetothebusstation,view,sunny,parquet,elevator,furniture,irondoor,park,roadside",0,1,0,0,1,1,1,0,0,1,1,1,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
100663,1,3,319,27.07.2020,10.09.2020,40.2195106,44.5005779,https://myrealty.am/en/3-bedroom/apartment-for-sale-in-new-construction/Mikoyan+St/Davtashen/Yerevan/100663,14,15,100000,990,3,101,monolit,zero condition,mikoyan st,davtashen,yerevan,"sewerage,canalization,electricity,water,water24/7","eurowindows,irondoor,openbalcony,sunny,view,bilateral,closetothebusstation,elevator",1,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
63779,1,3,2925,17.10.2018,28.08.2020,40.169768,44.507388,https://myrealty.am/en/3-bedroom/apartment-for-sale/Arshakunyats+Ave/Center/Yerevan/63779,4,5,84000,1050,2.8,80,stone,good,arshakunyats ave,center,yerevan,"water,water24/7,electricity,air-conditioner,internet,hotwater,gas,heating","irondoor,roadside,sunny,parquet,openbalcony,equipment,furniture",0,1,0,0,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0
100783,1,3,176,29.07.2020,15.09.2020,40.1737796,44.5042197,https://myrealty.am/en/3-bedroom/apartment-for-sale-in-new-construction/Argishti+St/Center/Yerevan/100783,8,11,148000,1298,3,114,monolit,good,argishti st,center,yerevan,"","",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97890,1,3,633,22.05.2020,31.08.2020,40.2199708,44.4359685,https://myrealty.am/en/3-bedroom/apartment-for-sale/16+District/Achapnyak/Yerevan/97890,10,16,53000,663,2.8,80,panel,newly repaired,16 district,achapnyak,yerevan,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100938,2,3,338,01.08.2020,19.09.2020,40.2238324,44.5056338,https://myrealty.am/en/3-bedroom/apartment-for-sale-in-new-construction/Mikoyan+St/Davtashen/Yerevan/100938,4,10,119000,922,3,129,monolit,zero condition,mikoyan st,davtashen,yerevan,"hotwater,electricity,gas,water,water24/7","eurowindows,irondoor,openbalcony,sunny,view,closetothebusstation,playground,park,elevator",1,0,0,0,1,1,1,0,0,1,1,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
68611,1,3,1635,09.01.2019,15.09.2020,40.1568432,44.5015663,https://myrealty.am/en/3-bedroom/apartment-for-sale/Arshakunyats+Ave/Center/Yerevan/68611,2,5,105000,1235,2.8,85,stone,newly repaired,arshakunyats ave,center,yerevan,"water,water24/7,electricity,centralheating,hotwater,gas,heating","eurowindows,irondoor,view,sunny,parquet",0,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
100787,1,3,297,29.07.2020,12.09.2020,40.1737502,44.5042187,https://myrealty.am/en/3-bedroom/apartment-for-sale-in-new-construction/Argishti+St/Center/Yerevan/100787,5,14,125000,1202,3,104,monolit,newly repaired,argishti st,center,yerevan,"heating,hotwater,sewerage,canalization,electricity,gas,water,water24/7","eurowindows,irondoor,tile,parquet,securitysystem,sunny,closetothebusstation,park,elevator",1,1,0,0,1,1,1,0,0,1,1,1,1,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
96997,1,2,923,27.04.2020,09.09.2020,40.2150508,44.5313537,https://myrealty.am/en/2-bedroom/apartment-for-sale/Tbilisian+alley%28Arabkir%29/Arabkir/Yerevan/96997,3,7,46000,742,2.8,62,stone,good,tbilisian alley%28arabkir%29,arabkir,yerevan,"heating,internet,hotwater,electricity,gas,water,water24/7","furniture,equipment,irondoor,balcony,tile",0,1,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0
97891,1,3,560,22.05.2020,06.06.2020,40.2199708,44.4359685,https://myrealty.am/en/3-bedroom/apartment-for-sale/16+District/Achapnyak/Yerevan/97891,10,16,53000,663,2.8,80,panel,newly repaired,16 district,achapnyak,yerevan,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102519,2,3,113,10.09.2020,22.09.2020,40.2181019,44.4986442,https://myrealty.am/en/3-bedroom/apartment-for-sale-in-new-construction/Mikoyan+St/Davtashen/Yerevan/102519,3,6,150000,1500,3,100,monolit,newly repaired,mikoyan st,davtashen,yerevan,"heating,hotwater,electricity,gas,water,water24/7","eurowindows,irondoor,openbalcony,tile,laminateflooring,sunny,view,closetothebusstation,elevator",1,1,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
101202,1,3,161,08.08.2020,15.09.2020,40.1737797,44.5042197,https://myrealty.am/en/3-bedroom/apartment-for-sale-in-new-construction/Argishti+St/Center/Yerevan/101202,9,14,94000,1288,3,73,monolit,good,argishti st,center,yerevan,"","",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74655,1,3,1600,28.03.2019,11.09.2020,40.1700324,44.507521,https://myrealty.am/en/3-bedroom/apartment-for-sale/Arshakunyats+Ave/Center/Yerevan/74655,5,5,120000,1395,2.8,86,stone,good,arshakunyats ave,center,yerevan,"water,water24/7,electricity,hotwater,gas,heating","parking,playground,closetothebusstation,view,sunny,parquet,tile,eurowindows,equipment,furniture",0,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,1,0,0,0
98189,2,3,613,29.05.2020,11.09.2020,40.2199708,44.4359685,https://myrealty.am/en/3-bedroom/apartment-for-sale/16+District/Achapnyak/Yerevan/98189,15,16,49000,613,2.8,80,panel,good,16 district,achapnyak,yerevan,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86744,1,3,1200,16.10.2019,23.07.2020,40.183333,44.516667,https://myrealty.am/en/3-bedroom/apartment-for-sale/Arshakunyats+Ave/Center/Yerevan/86744,6,7,64000,853,2.8,75,other,good,arshakunyats ave,center,yerevan,"water,water24/7,electricity,hotwater,gas,heating","",0,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101238,2,3,234,10.08.2020,12.09.2020,40.1737796,44.5042197,https://myrealty.am/en/3-bedroom/apartment-for-sale-in-new-construction/Argishti+St/Center/Yerevan/101238,2,14,110000,1341,3,82,monolit,newly repaired,argishti st,center,yerevan,heating,"eurowindows,irondoor,tile,laminateflooring,playground,elevator",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
101553,1,3,154,18.08.2020,12.09.2020,40.1999986,44.5040859,https://myrealty.am/en/3-bedroom/apartment-for-sale/A.+Avetisyan+St/Arabkir/Yerevan/101553,13,16,70000,729,2.8,96,panel,good,a. avetisyan st,arabkir,yerevan,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97161,1,2,839,30.04.2020,26.07.2020,40.2150509,44.531129,https://myrealty.am/en/2-bedroom/apartment-for-sale/Tbilisian+alley%28Arabkir%29/Arabkir/Yerevan/97161,14,15,40000,702,3,57,panel,good,tbilisian alley%28arabkir%29,arabkir,yerevan,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101676,1,3,147,21.08.2020,16.09.2020,40.198464,44.5029612,https://myrealty.am/en/3-bedroom/apartment-for-sale/A.+Avetisyan+St/Arabkir/Yerevan/101676,2,16,130000,1368,2.8,95,panel,good,a. avetisyan st,arabkir,yerevan,"heating,sewerage,canalization,electricity,gas,water,water24/7","furniture,equipment,eurowindows,irondoor,tile,laminateflooring",0,1,0,0,1,1,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
71796,2,3,1841,19.02.2019,19.09.2020,40.2195106,44.5005779,https://myrealty.am/en/3-bedroom/apartment-for-sale-in-new-construction/Mikoyan+St/Davtashen/Yerevan/71796,3,15,153000,1457,3.2,105,monolit,newly repaired,mikoyan st,davtashen,yerevan,"water,water24/7,electricity,hotwater,gas,heating","irondoor,park,view,sunny,tile,eurowindows,elevator,openbalcony,equipment,furniture",1,1,0,0,1,1,1,0,0,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0
101312,1,2,276,11.08.2020,11.08.2020,40.2150508,44.5313537,https://myrealty.am/en/2-bedroom/apartment-for-sale/Tbilisian+hightway+%28Qanaqer-Zeytun%29/Qanaqer-Zeytun/Yerevan/101312,3,4,41000,683,2.8,60,stone,good,tbilisian hightway %28qanaqer-zeytun%29,qanaqer-zeytun,yerevan,"internet,hotwater,sewerage,canalization,electricity,gas,water,water24/7","eurowindows,irondoor,balcony,sunny,view,closetothebusstation",0,0,0,0,1,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
86996,1,3,1372,21.10.2019,17.09.2020,40.183333,44.516667,https://myrealty.am/en/3-bedroom/apartment-for-sale-in-new-construction/Mikoyan+St/Davtashen/Yerevan/86996,4,10,120000,930,3,129,monolit,zero condition,mikoyan st,davtashen,yerevan,"","",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96534,1,2,542,06.04.2020,06.04.2020,40.219573,44.529977,https://myrealty.am/en/2-bedroom/apartment-for-sale/Tbilisian+hightway+%28Qanaqer-Zeytun%29/Qanaqer-Zeytun/Yerevan/96534,15,16,41000,719,2.8,57,monolit,good,tbilisian hightway %28qanaqer-zeytun%29,qanaqer-zeytun,yerevan,"heating,hotwater,sewerage,canalization,electricity,gas,water,water24/7","furniture,equipment,eurowindows,loggia,balcony,tile,laminateflooring,sunny,view,roadside,closetothebusstation,parking,playground,park,elevator",0,1,0,0,1,1,1,0,0,1,1,1,1,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,1,0,1,0
87098,1,3,900,22.10.2019,15.09.2020,40.183333,44.516667,https://myrealty.am/en/3-bedroom/apartment-for-sale/Arshakunyats+Ave/Center/Yerevan/87098,3,15,86000,1536,3,56,monolit,newly repaired,arshakunyats ave,center,yerevan,"sewerage,canalization,water,water24/7,electricity,air-conditioner,internet,hotwater,gas,heating","irondoor,playground,closetothebusstation,view,parquet,tile,eurowindows,elevator,furniture",0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0
101535,1,3,164,10.08.2020,12.09.2020,40.1737796,44.5042197,https://myrealty.am/en/3-bedroom/apartment-for-sale-in-new-construction/Argishti+St/Center/Yerevan/101535,13,14,115000,1420,2.8,81,monolit,zero condition,argishti st,center,yerevan,"","eurowindows,irondoor,openbalcony,sunny,view,bilateral,playground",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
87466,1,3,1313,28.10.2019,19.09.2020,40.2238324,44.5056338,https://myrealty.am/en/3-bedroom/apartment-for-sale-in-new-construction/Mikoyan+St/Davtashen/Yerevan/87466,7,11,125000,1623,3,77,monolit,newly repaired,mikoyan st,davtashen,yerevan,"heating,internet,hotwater,sewerage,canalization,electricity,air-conditioner,gas,water,water24/7","furniture,equipment,eurowindows,irondoor,openbalcony,tile,sunny,parking,playground,park,elevator",1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,1,0
96636,1,2,886,14.04.2020,17.08.2020,40.219573,44.529977,https://myrealty.am/en/2-bedroom/apartment-for-sale/Tbilisian+hightway+%28Qanaqer-Zeytun%29/Qanaqer-Zeytun/Yerevan/96636,15,16,40000,702,2.8,57,panel,good,tbilisian hightway %28qanaqer-zeytun%29,qanaqer-zeytun,yerevan,"hotwater,electricity,gas,water,water24/7","furniture,equipment,eurowindows,tile",0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
102304,1,3,215,05.09.2020,15.09.2020,40.1737797,44.5042197,https://myrealty.am/en/3-bedroom/apartment-for-sale-in-new-construction/Argishti+St/Center/Yerevan/102304,4,14,110000,1507,3,73,monolit,newly repaired,argishti st,center,yerevan,"heating,hotwater,irrigation,sewerage,canalization,electricity,gas,water,water24/7","eurowindows,openbalcony,tile,parquet,sunny,view,closetothebusstation,parking,elevator",1,1,0,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0
102047,1,3,112,30.08.2020,19.09.2020,40.1979912,44.4998781,https://myrealty.am/en/3-bedroom/apartment-for-sale/A.+Avetisyan+St/Arabkir/Yerevan/102047,2,9,130000,1398,2.8,93,panel,newly repaired,a. avetisyan st,arabkir,yerevan,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90618,1,3,954,13.12.2019,15.09.2020,40.2238324,44.5056338,https://myrealty.am/en/3-bedroom/apartment-for-sale-in-new-construction/Mikoyan+St/Davtashen/Yerevan/90618,12,12,80000,909,3,88,monolit,zero condition,mikoyan st,davtashen,yerevan,"","",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102673,1,2,46,14.09.2020,14.09.2020,40.1839226,44.5160356,https://myrealty.am/en/2-bedroom/apartment-for-sale/Teryan+St/Center/Yerevan/102673,4,5,250000,3012,3,83,stone,good,teryan st,center,yerevan,"heating,internet,electricity,water,water24/7","furniture,irondoor,openbalcony,sunny,view,roadside,closetothebusstation,playground,park",0,1,0,0,0,1,0,0,1,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
102328,1,3,73,07.09.2020,17.09.2020,40.1737797,44.5042197,https://myrealty.am/en/3-bedroom/apartment-for-sale-in-new-construction/Argishti+St/Center/Yerevan/102328,13,14,87000,1475,3,59,monolit,newly repaired,argishti st,center,yerevan,"","",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87492,1,3,860,05.06.2019,15.09.2020,40.1568432,44.5015663,https://myrealty.am/en/3-bedroom/apartment-for-sale/Arshakunyats+Ave/Center/Yerevan/87492,5,5,76000,974,2.8,78,stone,zero condition,arshakunyats ave,center,yerevan,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71305,1,2,1576,11.02.2019,10.09.2020,40.1824858,44.5138224,https://myrealty.am/en/2-bedroom/apartment-for-sale/Teryan+St/Center/Yerevan/71305,2,5,145000,2900,3,50,stone,newly repaired,teryan st,center,yerevan,"heating,internet,hotwater,sewerage,canalization,electricity,air-conditioner,gas,water,water24/7","furniture,equipment,eurowindows,irondoor,tile,laminateflooring,sunny,view,roadside,closetothebusstation,playground,park,elevator",0,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0
102332,1,3,75,07.09.2020,17.09.2020,40.1744247,44.502529,https://myrealty.am/en/3-bedroom/apartment-for-sale-in-new-construction/Argishti+St/Center/Yerevan/102332,9,14,92000,1559,2.8,59,monolit,good,argishti st,center,yerevan,"heating,sewerage,canalization,electricity,air-conditioner,gas,water,water24/7","eurowindows,irondoor,openbalcony,tile,laminateflooring,elevator",1,1,0,0,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
102637,1,3,42,14.09.2020,14.09.2020,40.1999986,44.5040859,https://myrealty.am/en/3-bedroom/apartment-for-sale/A.+Avetisyan+St/Arabkir/Yerevan/102637,2,8,87000,1088,2.8,80,stone,newly repaired,a. avetisyan st,arabkir,yerevan,"heating,internet,hotwater,electricity,air-conditioner,centralheating,gas,water,water24/7","",0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75422,1,2,1679,08.04.2019,16.09.2020,40.1867794,44.5196458,https://myrealty.am/en/2-bedroom/apartment-for-sale/Teryan+St/Center/Yerevan/75422,1,5,220000,2933,3.2,75,stone,newly repaired,teryan st,center,yerevan,"heating,internet,hotwater,electricity,gas,water,water24/7","eurowindows,grating,openbalcony,balcony,tile,laminateflooring,sunny,view,bilateral,roadside,closetothebusstation,playground,highfirstfloor",0,1,0,0,1,1,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0
102774,2,3,41,16.09.2020,16.09.2020,40.1737796,44.5042197,https://myrealty.am/en/3-bedroom/apartment-for-sale-in-new-construction/Argishti+St/Center/Yerevan/102774,11,14,120000,1463,3,82,monolit,newly repaired,argishti st,center,yerevan,"hotwater,electricity,gas,water,water24/7","eurowindows,irondoor,openbalcony,tile,laminateflooring,sunny,view,closetothebusstation,playground,park,elevator",1,0,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0
91052,2,3,963,18.12.2019,10.09.2020,40.2238324,44.5056338,https://myrealty.am/en/3-bedroom/apartment-for-sale-in-new-construction/Mikoyan+St/Davtashen/Yerevan/91052,6,11,260000,1711,3,152,monolit,newly repaired,mikoyan st,davtashen,yerevan,"heating,internet,hotwater,electricity,air-conditioner,gas,water,water24/7","furniture,equipment,eurowindows,openbalcony,tile,sunny,view,bilateral,closetothebusstation,parking,garage,elevator",1,1,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,1,1
